#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BirthDeath.t:MAFFT-SerralysinFilogenia" spec="beast.evolution.speciation.BirthDeathGernhard08Model">
#            <parameter id="BDDeathRate.t:MAFFT-SerralysinFilogenia" lower="0.0" name="relativeDeathRate" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="BDBirthRate.t:MAFFT-SerralysinFilogenia" lower="0.0" name="birthDiffRate" spec="beast.core.parameter.RealParameter" upper="10000.0">1.0</parameter>
#            <tree id="Tree.t:MAFFT-SerralysinFilogenia" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.MAFFT-SerralysinFilogenia" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:MAFFT-SerralysinFilogenia" name="distribution" x="@BDBirthRate.t:MAFFT-SerralysinFilogenia">
#            <Uniform id="Uniform.3" name="distr" upper="1000.0"/>
#        </prior>
#        <prior id="DeathRatePrior.t:MAFFT-SerralysinFilogenia" name="distribution" x="@BDDeathRate.t:MAFFT-SerralysinFilogenia">
#            <Uniform id="Uniform.4" name="distr"/>
#        </prior>
#        <prior id="GammaShapePrior.s:MAFFT-SerralysinFilogenia" name="distribution">
#            <parameter id="gammaShape.s:MAFFT-SerralysinFilogenia" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="PropInvariantPrior.s:MAFFT-SerralysinFilogenia" name="distribution">
#            <parameter id="proportionInvariant.s:MAFFT-SerralysinFilogenia" lower="0.0" name="x" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#            <Uniform id="Uniform.2" name="distr"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@MAFFT-SerralysinFilogenia" id="treeLikelihood.MAFFT-SerralysinFilogenia" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:MAFFT-SerralysinFilogenia">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:MAFFT-SerralysinFilogenia" proportionInvariant="@proportionInvariant.s:MAFFT-SerralysinFilogenia" shape="@gammaShape.s:MAFFT-SerralysinFilogenia" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:MAFFT-SerralysinFilogenia" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <substModel id="WAG.s:MAFFT-SerralysinFilogenia" spec="beast.evolution.substitutionmodel.WAG"/>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:MAFFT-SerralysinFilogenia" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:MAFFT-SerralysinFilogenia" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	proportionInvariant	gammaShape	BirthDeath	BDBirthRate	BDDeathRate
7970000	-12898.05438802804	-12885.626948325857	-12.42743970218397	-12885.626948325857	1.6863358652705538	0.0	1.083850021662562	-4.43583440153927	0.641144130381238	0.7275127592036473
7971000	-12895.045069736701	-12884.247847384908	-10.797222351793906	-12884.247847384908	1.582329346403581	0.0	1.083850021662562	-2.805617051149207	1.5374250393021927	0.5647706088254576
7972000	-12900.548087191864	-12888.813176675543	-11.734910516321223	-12888.813176675543	1.8007838840455075	0.0	1.083850021662562	-3.743305215676525	1.8872053044860897	0.37038501733714146
7973000	-12900.206714572774	-12888.943363286213	-11.263351286561742	-12888.943363286213	1.7588496999246772	0.0	1.083850021662562	-3.2717459859170432	1.7708908457924497	0.173671331938826
7974000	-12893.79818077011	-12882.17320505329	-11.624975716820316	-12882.17320505329	1.8730482797243344	0.0	1.1114611185004606	-3.605759319337717	1.1164039490496458	0.709962093551857
7975000	-12899.29258446415	-12884.98003486889	-14.312549595260073	-12884.98003486889	1.9496842878161964	0.0	1.1114611185004606	-6.293333197777475	1.0548041348306332	0.32734657350329366
7976000	-12908.684472167171	-12894.279333479877	-14.405138687294786	-12894.279333479877	2.0656242912782354	0.0	1.0825471359139194	-6.414836272398729	1.0222172798390876	0.8330395506082321
7977000	-12899.158831699486	-12886.902860033435	-12.25597166604987	-12886.902860033435	1.8125768844694814	0.0	1.0825471359139194	-4.265669251153812	1.4300311117915283	0.4446671194453082
7978000	-12897.464391384025	-12885.460761247701	-12.00363013632366	-12885.460761247701	1.817530421533353	0.0	1.0825471359139194	-4.013327721427602	1.5114406443233597	0.3730610754655396
7979000	-12899.734231314567	-12886.145951534943	-13.588279779624504	-12886.145951534943	2.108353024895797	0.0	1.0825471359139194	-5.597977364728448	0.9045215932800057	0.5554872025052835
7980000	-12897.634037871412	-12885.837077506765	-11.796960364647887	-12885.837077506765	1.5921899282633885	0.0	1.0825471359139194	-3.8066579497518296	0.9998398599198149	0.6219107752961556
7981000	-12902.480337687712	-12887.590962473934	-14.889375213777939	-12887.590962473934	2.204125312778402	0.0	1.0825471359139194	-6.899072798881881	1.9701745268227993	0.6367741614567533
7982000	-12900.619454234988	-12889.122349052695	-11.497105182292273	-12889.122349052695	1.8404296975075876	0.0	1.0825471359139194	-3.5068027673962168	1.8593316941349087	0.22480151302459023
7983000	-12896.553924974933	-12884.236092474646	-12.317832500287052	-12884.236092474646	1.9358013051738217	0.0	1.0825471359139194	-4.327530085390995	1.5239009324061168	0.3528579056988977
7984000	-12898.310950431758	-12884.79697484197	-13.513975589789656	-12884.79697484197	2.031841487593819	0.0	1.0825471359139194	-5.523673174893599	1.2258552539931487	0.7659048601063786
7985000	-12896.854651279837	-12884.794432856295	-12.060218423541592	-12884.794432856295	1.7737999321215587	0.0	1.0825471359139194	-4.069916008645534	1.834679692540361	0.14071299795458184
7986000	-12906.271871828814	-12891.946923410238	-14.32494841857545	-12891.946923410238	1.8741928256395162	0.0	1.0825471359139194	-6.334646003679394	0.6813652913301577	0.645368470277357
7987000	-12898.200340459762	-12884.820533201326	-13.379807258435134	-12884.820533201326	1.7834271264103023	0.0	1.0825471359139194	-5.389504843539077	1.3299648115484402	0.16734427169279073
7988000	-12901.242315294761	-12889.152069804495	-12.090245490265616	-12889.152069804495	1.558131727359439	0.0	1.0601503119571845	-4.1223398993262945	0.692973921645985	0.6601657969132656
7989000	-12905.74578050893	-12891.728191651342	-14.017588857589057	-12891.728191651342	2.0168916894693663	0.0	1.0601503119571845	-6.049683266649737	1.3513533793402088	0.21439917489418775
7990000	-12897.14349701127	-12884.622893026082	-12.520603985188176	-12884.622893026082	1.7515305392803708	0.0	1.0601503119571845	-4.552698394248855	1.5866442951899087	0.4192862640694274
7991000	-12899.230989099124	-12886.901906248544	-12.329082850580335	-12886.901906248544	2.1233414112482327	0.0	1.0601503119571845	-4.361177259641014	1.6388796858562429	0.5885265165762268
7992000	-12896.79451308031	-12885.09742155697	-11.697091523339125	-12885.09742155697	1.860331384948463	0.0	1.0601503119571845	-3.729185932399804	1.5662467117308088	0.5139251844156526
7993000	-12897.642115407734	-12887.187977679301	-10.454137728433784	-12887.187977679301	1.466242413101721	0.0	1.2920340830218198	-2.254348366429827	1.4134859974231317	0.6157804398406149
7994000	-12895.499835359607	-12883.70655486806	-11.79328049154694	-12883.70655486806	1.7861691375666922	0.0	1.2920340830218198	-3.593491129542983	0.7927530872093701	0.7804732574959685
7995000	-12909.406802140225	-12896.46743430489	-12.939367835334918	-12896.46743430489	2.1202649810353016	0.0	1.2920340830218198	-4.739578473330962	0.9516832194106255	0.6487980729943295
7996000	-12897.641427876666	-12885.912775408862	-11.728652467803373	-12885.912775408862	1.818189095469957	0.0	1.2920340830218198	-3.5288631057994175	1.4963463737451355	0.2800105935906127
7997000	-12910.564690325114	-12897.361802519606	-13.20288780550715	-12897.361802519606	1.6914743399918564	0.0	1.2920340830218198	-5.003098443503193	1.8588882457983618	0.12642946998721563
7998000	-12901.071526433421	-12890.27308721286	-10.798439220562305	-12890.27308721286	1.611527049228754	0.0	1.027577124339417	-2.8631068172407526	1.128368416305103	0.5771124190238093
7999000	-12901.196475221663	-12888.206473963633	-12.990001258028443	-12888.206473963633	1.890174089513614	0.0	1.0099158019516605	-5.0723301770946465	1.234299165373792	0.7701040995525389
8000000	-12898.21734001033	-12886.053173170281	-12.164166840048305	-12886.053173170281	1.8051105388156559	0.0	1.0646869270739476	-4.1917246339922185	1.8168068051889994	0.2917251459366513
8001000	-12899.431324477033	-12887.673261614103	-11.758062862930226	-12887.673261614103	1.7354040976125822	0.0	1.0444401626945328	-3.805867421253556	1.352189521019028	0.5377904270725989
8002000	-12903.59511872294	-12889.076045531461	-14.519073191478244	-12889.076045531461	1.9390334336223078	0.0	1.0444401626945328	-6.566877749801574	0.8193144705576203	0.8791331073361026
8003000	-12897.838204573647	-12883.4689584909	-14.369246082748553	-12883.4689584909	1.7540538156279484	0.0	1.0985678944912602	-6.362922909275155	1.1395150384521564	0.14112429503547289
8004000	-12901.101909818557	-12888.413480020366	-12.688429798190057	-12888.413480020366	2.036503279586578	0.0	1.0985678944912602	-4.682106624716661	2.1998248922728223	0.26397029208716866
8005000	-12897.986534905187	-12886.121372459069	-11.865162446118582	-12886.121372459069	1.8729566550968344	0.0	1.0985678944912602	-3.8588392726451843	1.4768013567994653	0.6246497244146234
8006000	-12893.883606839318	-12881.515712565984	-12.367894273332318	-12881.515712565984	1.9506886297568076	0.0	1.108669393374252	-4.35146960097593	2.1327412131094095	0.25904742815697257
8007000	-12893.07869100416	-12880.816131450543	-12.262559553617772	-12880.816131450543	1.8648077094526803	0.0	1.108669393374252	-4.2461348812613835	1.6030935238007382	0.5335551095236178
8008000	-12897.683835844608	-12883.655312448627	-14.028523395979983	-12883.655312448627	1.8801936148187257	0.0	1.108669393374252	-6.012098723623595	1.976830314109084	0.5620912731073289
8009000	-12904.029162995304	-12894.288519751783	-9.740643243521085	-12894.288519751783	1.6817492524149422	0.0	1.108669393374252	-1.7242185711646965	1.6800634532582512	0.5818442050594447
8010000	-12896.000262876163	-12884.23149797933	-11.768764896833957	-12884.23149797933	1.755587899425107	0.0	1.108669393374252	-3.7523402244775688	0.6310335713445059	0.8361435482616615
8011000	-12897.973499036712	-12887.465654127078	-10.507844909633935	-12887.465654127078	1.4678977492415113	0.0	1.187072772084511	-2.4130168585672873	1.8552546918897914	0.006782663041947311
8012000	-12903.663343754894	-12893.103280806483	-10.560062948411284	-12893.103280806483	1.5362786419372902	0.0	1.3102251471345894	-2.3420825222945574	2.0632859248318907	0.3175016679146012
8013000	-12895.100985525525	-12882.888888762973	-12.212096762552113	-12882.888888762973	1.7842971232340885	0.0	1.3102251471345894	-3.9941163364353858	1.6989724844175547	0.16176107322855868
8014000	-12901.709652075904	-12890.755396602372	-10.954255473532472	-12890.755396602372	1.61025702001372	0.0	1.3102251471345894	-2.736275047415746	1.0142949615529433	0.6025637921021775
8015000	-12897.151136867236	-12884.456461518997	-12.694675348238327	-12884.456461518997	1.8036289505581788	0.0	1.3102251471345894	-4.476694922121601	0.9444872288838971	0.5531918399195139
8016000	-12899.950874129765	-12889.857484787663	-10.093389342102679	-12889.857484787663	1.5005983607354685	0.0	1.3102251471345894	-1.8754089159859522	2.2224897689345204	0.23792798203516355
8017000	-12897.623365205623	-12885.90916205048	-11.714203155142545	-12885.90916205048	1.5911576290528695	0.0	1.3092780214554454	-3.497169854704963	1.292689606584678	0.6312976684774991
8018000	-12904.499713608253	-12893.393011441749	-11.106702166504196	-12893.393011441749	1.6681266122240614	0.0	1.3092780214554454	-2.889668866066615	1.6466934997568947	0.6160532017116012
8019000	-12897.523949067521	-12884.760947711226	-12.763001356295224	-12884.760947711226	1.9617305906648304	0.0	1.3092780214554454	-4.545968055857643	1.245252546044104	0.6521980297378317
8020000	-12896.406664570686	-12883.446420974953	-12.960243595732646	-12883.446420974953	1.8309481358863737	0.0	1.3092780214554454	-4.743210295295064	1.5216498956634434	0.40299873475705644
8021000	-12904.764577413094	-12893.156632865059	-11.607944548035107	-12893.156632865059	1.72516671202883	0.0	1.3092780214554454	-3.3909112475975256	2.8026499790487103	0.012607017359983028
8022000	-12900.391960652014	-12885.784339153815	-14.607621498198679	-12885.784339153815	1.8504834168170623	0.0	1.3092780214554454	-6.390588197761097	2.907220156201529	0.1033707551005709
8023000	-12895.818611098133	-12884.827838181114	-10.990772917018454	-12884.827838181114	1.5016817164283711	0.0	1.3092780214554454	-2.7737396165808708	2.57171462038173	0.1015493041544867
8024000	-12898.654242474677	-12886.678267590645	-11.975974884031864	-12886.678267590645	1.5747517397307969	0.0	1.3092780214554454	-3.758941583594283	1.8561865627953298	0.6091287598374989
8025000	-12900.507737098658	-12887.466735655551	-13.04100144310772	-12887.466735655551	1.804793721827025	0.0	1.3092780214554454	-4.823968142670138	1.3080455624917406	0.46899849911588004
8026000	-12897.204706830324	-12886.625966285475	-10.578740544847687	-12886.625966285475	1.6601179657181802	0.0	1.3092780214554454	-2.3617072444101055	2.129340679336506	0.15383906062234745
8027000	-12895.96741730954	-12883.13264607681	-12.834771232730965	-12883.13264607681	1.8523564166315105	0.0	1.3092780214554454	-4.617737932293383	1.772071780202335	0.45102603519016354
8028000	-12897.665324556598	-12886.623257875344	-11.042066681253083	-12886.623257875344	1.6089725291080286	0.0	1.3092780214554454	-2.825033380815502	1.704939812840609	0.5476255404790844
8029000	-12896.99575825062	-12886.846921762159	-10.14883648846083	-12886.846921762159	1.5558383136734342	0.0	1.3092780214554454	-1.9318031880232485	1.8413581117353315	0.46541261246226995
8030000	-12897.442182053024	-12885.729487133462	-11.712694919562498	-12885.729487133462	1.6700820152895723	0.0	1.0436490914689056	-3.761290549111456	1.815193180999284	0.48955490857471495
8031000	-12895.160096027525	-12883.03136839213	-12.128727635393902	-12883.03136839213	1.8525565199910536	0.0	1.0436490914689056	-4.17732326494286	1.1419931017114464	0.5185859779328275
8032000	-12898.973535377208	-12885.620746919361	-13.352788457847653	-12885.620746919361	2.1192412082760224	0.0	1.1289180109933006	-5.316115167872216	1.5192666163001656	0.5648656935509238
8033000	-12899.059191529694	-12884.788860444947	-14.270331084746463	-12884.788860444947	1.771800271538078	0.0	1.1289180109933006	-6.233657794771025	2.46520292403839	0.39859890414285776
8034000	-12900.146478251518	-12888.000570692118	-12.145907559398584	-12888.000570692118	1.9011735805946224	0.0	1.1289180109933006	-4.109234269423146	1.553791560726873	0.41572276359209526
8035000	-12896.383970523713	-12886.616830034083	-9.767140489630524	-12886.616830034083	1.529733029805898	0.0	1.1289180109933006	-1.7304671996550869	1.2068344432362903	0.7752517173458536
8036000	-12903.126672539489	-12890.809612279802	-12.317060259687413	-12890.809612279802	1.9079818401923678	0.0	1.0879606529024892	-4.321344327802787	0.5475982501673082	0.8895376291354462
8037000	-12894.445146836719	-12882.164080736904	-12.281066099814122	-12882.164080736904	1.7762685178093611	0.0	1.1977306984136062	-4.1755801224183795	0.7462663482184462	0.6775193453454503
8038000	-12896.86500875842	-12885.764657945621	-11.100350812798494	-12885.764657945621	1.766872676412044	0.0	1.1977306984136062	-2.9948648354027503	0.7282667770320324	0.8448217014740164
8039000	-12895.358277137291	-12883.567398303298	-11.790878833993686	-12883.567398303298	1.653876088887294	0.0	1.1977306984136062	-3.6853928565979426	1.250717203456174	0.7264819257189837
8040000	-12897.397901366172	-12884.670887495857	-12.727013870315863	-12884.670887495857	2.0132448474549105	0.0	1.1787621120758462	-4.64049647925788	0.5935320318070498	0.7873449276784997
8041000	-12904.768773743555	-12890.069326935376	-14.69944680817891	-12890.069326935376	2.050005473059483	0.0	1.1787621120758462	-6.6129294171209265	2.225038317191118	0.324685430520154
8042000	-12903.381820381437	-12892.12080261049	-11.261017770945864	-12892.12080261049	1.6946266013667952	0.0	1.1787621120758462	-3.1745003798878817	1.7751579222606335	0.2660162762232701
8043000	-12896.041206756647	-12883.696173462542	-12.34503329410563	-12883.696173462542	1.6227425300534626	0.0	1.1787621120758462	-4.2585159030476465	3.1259160952129936	0.031252924425353365
8044000	-12894.857747306309	-12883.280711843889	-11.577035462420891	-12883.280711843889	1.7908472492888898	0.0	1.1787621120758462	-3.4905180713629083	1.3486626686621177	0.6930879036673191
8045000	-12900.112492725286	-12886.212641618002	-13.89985110728467	-12886.212641618002	2.0539992724178493	0.0	1.1787621120758462	-5.813333716226688	1.024705292132751	0.48685905603998275
8046000	-12897.035357777713	-12885.050008795157	-11.985348982556799	-12885.050008795157	1.8078364755732381	0.0	1.1787621120758462	-3.8988315914988165	0.7966037064056087	0.7838729005709886
8047000	-12896.60380674719	-12883.838186599096	-12.765620148094337	-12883.838186599096	1.6440784922803764	0.0	1.1787621120758462	-4.679102757036353	0.5816807728935433	0.7051269787472974
8048000	-12896.907039729587	-12885.830688167542	-11.076351562044723	-12885.830688167542	1.980738562964382	0.0	1.1787621120758462	-2.9898341709867395	1.2859606509821755	0.6561718365500486
8049000	-12905.309305307506	-12891.549716204072	-13.759589103434001	-12891.549716204072	2.0830170254001747	0.0	1.1787621120758462	-5.673071712376017	1.851955197704084	0.25899705093937414
8050000	-12899.248867267457	-12888.026021447295	-11.222845820162025	-12888.026021447295	1.7026827893856227	0.0	1.1787621120758462	-3.136328429104042	1.71642682025645	0.592533427293204
8051000	-12893.411131903002	-12883.10191245003	-10.309219452970314	-12883.10191245003	1.591928774520855	0.0	1.1787621120758462	-2.2227020619123317	1.7522182515513236	0.4299544464605293
8052000	-12904.608243690576	-12892.54317767594	-12.065066014635997	-12892.54317767594	1.7352582803517824	0.0	1.1787621120758462	-3.978548623578013	1.910631776223337	0.08948635553676519
8053000	-12898.534153835673	-12887.262656675633	-11.271497160039932	-12887.262656675633	1.9216939536723814	0.0	1.051459056621458	-3.3122828244363363	1.5420666551441975	0.5590526808415097
8054000	-12897.399035264365	-12887.045622201033	-10.35341306333199	-12887.045622201033	1.7514721155555615	0.0	1.011257016555174	-2.4344007677946795	1.3580687790079882	0.5632069260682435
8055000	-12897.75338550712	-12884.64138853936	-13.111996967760518	-12884.64138853936	2.02811151902826	0.0	1.011257016555174	-5.192984672223207	1.7219903346839938	0.20132975113952128
8056000	-12910.103871899692	-12896.283093374794	-13.820778524898486	-12896.283093374794	1.895157690778065	0.0	1.011257016555174	-5.901766229361176	2.422114038377284	0.045421686196629334
8057000	-12896.545307055485	-12883.764685629436	-12.780621426049393	-12883.764685629436	1.9434279221257322	0.0	1.011257016555174	-4.861609130512082	1.128559959633599	0.6796355122214038
8058000	-12900.146590000155	-12887.891671569188	-12.254918430966885	-12887.891671569188	1.8501797977237342	0.0	1.011257016555174	-4.335906135429574	2.3792745001604234	0.08570160502157718
8059000	-12899.889911785382	-12889.093967911833	-10.79594387354961	-12889.093967911833	1.658780476589448	0.0	1.011257016555174	-2.8769315780122993	1.0730758979475554	0.5709219172155718
8060000	-12904.101595614087	-12889.649792154387	-14.451803459701264	-12889.649792154387	2.415502264436224	0.0	1.011257016555174	-6.532791164163953	1.3372255380241855	0.2805407725500394
8061000	-12900.46310737875	-12889.930614505432	-10.53249287331719	-12889.930614505432	1.7286421671999608	0.0	0.9994844354822503	-2.6252531588528027	1.317818710205812	0.7235161847940558
8062000	-12907.449386868062	-12894.126232989023	-13.323153879038369	-12894.126232989023	2.0925235398294206	0.0	1.2450315487231163	-5.170367051333116	1.4988009216564189	0.1772844508356671
8063000	-12900.192241980993	-12887.55731325365	-12.634928727343322	-12887.55731325365	1.687696017180631	0.0	1.2450315487231163	-4.482141899638069	2.38763617375532	0.2093022300697892
8064000	-12900.477785089453	-12889.873039999666	-10.604745089786885	-12889.873039999666	1.6381670224616018	0.0	1.2450315487231163	-2.4519582620816314	2.3476598980426813	0.0118203957776661
8065000	-12905.52045982379	-12892.853803867536	-12.6666559562542	-12892.853803867536	2.050200647183	0.0	1.1160165434892528	-4.642884133782809	1.4497410249495846	0.7610925312926681
8066000	-12897.845586241487	-12886.646099141662	-11.199487099823735	-12886.646099141662	1.7775811378092434	0.0	1.1160165434892528	-3.1757152773523454	1.5692103163349382	0.551697813202529
8067000	-12903.04952332776	-12889.20408273258	-13.845440595180172	-12889.20408273258	2.0537233187110666	0.0	1.1160165434892528	-5.821668772708781	1.554175484015853	0.7294532095324832
8068000	-12901.401270081362	-12886.794170885729	-14.607099195633218	-12886.794170885729	1.945387346748008	0.0	1.1160165434892528	-6.583327373161828	1.2358892681843268	0.8217568270171702
8069000	-12906.238820898074	-12890.681775875972	-15.557045022102303	-12890.681775875972	1.744908615119088	0.0	1.0865347307156175	-7.562755012404548	2.594371395317049	0.6375242550530354
8070000	-12896.23376777047	-12884.363409231602	-11.870358538868413	-12884.363409231602	1.8247132922608302	0.0	1.0865347307156175	-3.8760685291706576	1.8546945032290834	0.254416065476015
8071000	-12897.166074209605	-12884.027261092444	-13.138813117160868	-12884.027261092444	1.9393873404144535	0.0	1.2497236351317966	-4.981334203046935	1.6796696646722025	0.3303223530874238
8072000	-12902.06964415505	-12889.65006630572	-12.419577849330857	-12889.65006630572	1.8116648462772638	0.0	1.06051781570917	-4.451304754639549	1.182193449350243	0.6407074856798378
8073000	-12900.040429184846	-12889.596549660471	-10.44387952437514	-12889.596549660471	1.4856310970644329	0.0	1.06051781570917	-2.4756064296838316	1.5543494336932768	0.4873238646495068
8074000	-12897.732961361924	-12885.756742429567	-11.976218932356517	-12885.756742429567	1.7072852850521274	0.0	1.2776555888217205	-3.7908080645526594	1.0533199207466797	0.6488514268937395
8075000	-12894.43936841234	-12883.215000885635	-11.224367526705372	-12883.215000885635	1.6852233764002507	0.0	1.2776555888217205	-3.0389566589015145	1.481785974079561	0.385487965622497
8076000	-12899.870360639197	-12887.231205564913	-12.639155074284707	-12887.231205564913	1.7646977689415173	0.0	1.2798699931111173	-4.4515298021914536	1.7562179107891094	0.22418236021830945
8077000	-12902.483883035746	-12890.142049274267	-12.341833761478393	-12890.142049274267	1.7015529739646862	0.0	1.2798699931111173	-4.154208489385139	1.3175191545874025	0.46300793171002946
8078000	-12892.862508342154	-12880.970330803171	-11.892177538983233	-12880.970330803171	1.7168195700240643	0.0	1.2798699931111173	-3.704552266889981	0.5684508277941561	0.845179395099248
8079000	-12906.110917632312	-12891.765397830879	-14.34551980143188	-12891.765397830879	2.0181656275112467	0.0	1.2798699931111173	-6.157894529338626	1.4727516971575925	0.08291257408665764
8080000	-12897.380679255082	-12886.88843011721	-10.492249137872935	-12886.88843011721	1.6243157217398017	0.0	1.2798699931111173	-2.304623865779683	1.5169212258856237	0.5922411150931283
8081000	-12896.442455643124	-12880.097378388424	-16.345077254699515	-12880.097378388424	1.7561821704090972	0.0	1.2798699931111173	-8.15745198260626	0.8911650905107729	0.21501386431711444
8082000	-12892.341362932277	-12880.12882229413	-12.212540638148285	-12880.12882229413	1.720038572786123	0.0	1.2798699931111173	-4.024915366055032	2.0636671828125808	0.11092079727499098
8083000	-12896.51389833822	-12886.961349666222	-9.552548671998249	-12886.961349666222	1.510744471252559	0.0	1.2798699931111173	-1.3649233999049954	1.6188834638679692	0.5737855579690061
8084000	-12898.715199502545	-12885.40593205067	-13.309267451875655	-12885.40593205067	1.5244899783734447	0.0	1.2798699931111173	-5.121642179782403	1.20867691632978	0.21518020446504363
8085000	-12896.01655785221	-12884.391179632514	-11.62537821969681	-12884.391179632514	1.7048204932043116	0.0	1.2798699931111173	-3.4377529476035558	1.349694105876453	0.3905796044627535
8086000	-12901.316088794085	-12887.806861504176	-13.509227289909251	-12887.806861504176	1.6451353125843455	0.0	1.2798699931111173	-5.321602017815998	3.057634191779355	0.18197046656305885
8087000	-12911.495831370214	-12895.840304018397	-15.655527351816293	-12895.840304018397	1.8631413847303342	0.0	1.2798699931111173	-7.467902079723039	1.0323705686894198	0.17264646251136279
8088000	-12903.386348127511	-12891.05382391928	-12.332524208232133	-12891.05382391928	1.821915712243326	0.0	1.2798699931111173	-4.14489893613888	2.128715100193622	0.34641640731940715
8089000	-12897.677459101442	-12886.260294382688	-11.417164718754456	-12886.260294382688	1.5378416390224254	0.0	1.2798699931111173	-3.2295394466612026	1.983851983420399	0.19051085319964597
8090000	-12899.283391777368	-12884.869228208972	-14.414163568395352	-12884.869228208972	1.7058102646230322	0.0	1.2798699931111173	-6.2265382963021	3.3259378752548425	0.20651828742219736
8091000	-12898.540427206373	-12887.649476399512	-10.890950806860921	-12887.649476399512	1.6971603143668177	0.0	1.250599877953942	-2.732595649924842	2.247904292968244	0.1246249182977048
8092000	-12896.595578466164	-12883.64644059487	-12.949137871293708	-12883.64644059487	1.762862346882646	0.0	1.250599877953942	-4.790782714357629	1.6311062628980249	0.05980284231982331
8093000	-12897.716172651508	-12886.0633532864	-11.65281936510862	-12886.0633532864	1.700982592258508	0.0	1.2102346874923626	-3.5348293986341206	0.8267800363661992	0.6943605263315741
8094000	-12895.45979465396	-12883.94089322875	-11.518901425209364	-12883.94089322875	1.8829150466830682	0.0	1.2102346874923626	-3.400911458734865	0.9906956965653525	0.7990102543433959
8095000	-12898.667350841963	-12885.80436256501	-12.862988276953384	-12885.80436256501	1.8403602289468557	0.0	1.2102346874923626	-4.744998310478885	2.2614972754496208	0.26379133126415816
8096000	-12895.045411155415	-12882.085233256827	-12.960177898588517	-12882.085233256827	1.9192492392532616	0.0	1.2102346874923626	-4.842187932114017	0.6502790213583066	0.7476522161043899
8097000	-12900.11448175354	-12887.761933379712	-12.352548373828927	-12887.761933379712	1.8335255763610445	0.0	1.2102346874923626	-4.234558407354427	0.7281957486635591	0.8122199669158734
8098000	-12902.083093463869	-12889.360982647346	-12.72211081652309	-12889.360982647346	1.8025159969763875	0.0	1.2102346874923626	-4.60412085004859	1.3599391391953262	0.7364098793119451
8099000	-12894.675240281185	-12882.49455474336	-12.180685537825777	-12882.49455474336	1.7991726919489754	0.0	1.2102346874923626	-4.062695571351278	0.8269537030347376	0.7358501190897003
8100000	-12899.056454444126	-12887.02075243045	-12.035702013675309	-12887.02075243045	1.8322548765225375	0.0	1.2102346874923626	-3.9177120472008076	1.7790725968230916	0.2609928729817473
8101000	-12895.581313605891	-12882.98502675475	-12.596286851141334	-12882.98502675475	1.7040346461958669	0.0	1.2102346874923626	-4.478296884666834	0.7263017246709651	0.669419225155303
8102000	-12898.07416630908	-12887.292060594362	-10.782105714716899	-12887.292060594362	1.527248977020455	0.0	1.2072795100481573	-2.667070925686604	1.824227846836051	0.3597558037352507
8103000	-12901.510722955813	-12888.70107428666	-12.809648669151489	-12888.70107428666	1.7789705314644342	0.0	1.2072795100481573	-4.694613880121197	1.63825974060466	0.6888988406806837
8104000	-12896.344431384432	-12882.317772413355	-14.02665897107703	-12882.317772413355	1.8291773693996551	0.0	1.2072795100481573	-5.911624182046737	0.5995091596733312	0.6888988406806837
8105000	-12898.581252954267	-12887.05174811799	-11.529504836277589	-12887.05174811799	1.677818352900729	0.0	1.2072795100481573	-3.4144700472472946	1.296510464923265	0.6366467407339567
8106000	-12891.477568468805	-12879.748967297364	-11.728601171439667	-12879.748967297364	1.7792017744071777	0.0	1.2072795100481573	-3.613566382409372	1.9078365596667513	0.16215528532472168
8107000	-12896.443880376592	-12883.017864073423	-13.426016303169213	-12883.017864073423	1.6922944740019334	0.0	1.2072795100481573	-5.310981514138918	1.935646634816719	0.6385313170224327
8108000	-12897.79384029514	-12886.165762027167	-11.62807826797405	-12886.165762027167	1.719004237710157	0.0	1.2072795100481573	-3.5130434789437577	1.2756872986132664	0.5960982486434555
